StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Employee ID,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost,Attrition
2018-11-16,2021-04-03,Production Technician I,Daniel Booth,PYZ,Active,Contract,Zone B,Temporary,Involuntary,Fine use card current agent.,Production       ,General - Sga,1986-08-26,MA,Supervisor,Male,2061,Asian,Single,Fully Meets,3,1091,2023-04-22,2,4,3,2022-10-20,Customer Service,Internal,Incomplete,Port Patricia,Jennifer Bailey,2,213.91,True
2022-07-12,,Production Technician I,Martin Jackson,PYZ,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,1970-01-27,MA,Clerk,Female,2066,Hispanic,Divorced,Fully Meets,3,1092,2023-03-08,1,4,1,2022-09-20,Communication Skills,Internal,Completed,Wilkinsfurt,Heather Gutierrez,5,971.46,False
2022-12-16,,Production Technician I,Elizabeth Richards,NEL,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Engineers,1979-04-26,MA,Engineer,Female,1886,Asian,Widowed,Fully Meets,3,1093,2023-03-05,3,1,4,2023-07-07,Customer Service,External,Failed,West Matthew,George Burns,5,995.52,False
2023-05-08,,Production Technician II,Jose Bray,EW,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,1994-03-18,MA,Foreman,Female,1742,Other,Single,Fully Meets,3,1094,2023-01-22,5,4,5,2022-08-18,Communication Skills,Internal,Failed,South Joshuatown,Richard Mckee,4,161.4,False
2023-04-07,,Production Technician II,Jamie Frye,WBL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Engineers,1941-11-28,MA,Engineer,Female,2176,Hispanic,Divorced,Fully Meets,3,1095,2023-03-17,1,2,1,2022-08-17,Customer Service,Internal,Passed,New Kimberly,Jeremy Schneider,4,715.87,False
2022-02-15,2022-10-19,Production Technician I,Adam Hunt,PYZ,Active,Part-Time,Zone C,Part-Time,Voluntary,Issue loss day provide everyone white.,Production       ,Shop (Fleet),1973-01-11,MA,Mechanic,Female,1844,Asian,Married,Fully Meets,3,1096,2022-12-17,1,3,2,2022-09-25,Technical Skills,External,Incomplete,Alexandriachester,Adam Robinson,5,778.25,True
2023-07-17,2023-08-03,Production Technician I,Jeffrey Saunders,SVG,Active,Contract,Zone B,Part-Time,Involuntary,Blue star hospital work.,Production       ,Field Operations,1999-08-02,MA,Technician,Male,2132,Hispanic,Divorced,Fully Meets,3,1097,2022-10-31,1,2,5,2022-08-11,Customer Service,Internal,Completed,Port Danielmouth,Ryan Bradley,1,609.5,True
2019-05-03,2023-06-02,Production Technician I,Stephanie Griffin,PL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Meet fight night. Image room nation.,Production       ,General - Eng,1993-01-10,MA,Engineer,Male,1420,Asian,Widowed,Fully Meets,3,1098,2022-12-28,2,2,2,2023-05-13,Leadership Development,External,Failed,Rachelshire,Kimberly Smith,5,666.67,True
2022-03-25,2022-04-22,Production Technician I,Robert Sullivan,SVG,Active,Part-Time,Zone A,Part-Time,Retirement,Person say might throw war scientist.,Production       ,Field Operations,1971-12-24,MA,Laborer,Female,2149,Other,Single,Fully Meets,3,1099,2023-08-04,1,5,5,2022-10-30,Project Management,External,Incomplete,Arthurmouth,Linda Carter,5,797.05,True
2020-04-07,,Production Technician I,Charles Delacruz,EW,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,1964-05-10,MA,Laborer,Male,2421,White,Divorced,Fully Meets,3,1100,2022-09-10,1,4,5,2023-02-25,Communication Skills,External,Completed,Brownmouth,Sarah Cain,3,518.56,False
2021-03-10,,Production Technician I,John Alvarez,TNS,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Engineers,1944-03-19,MA,Engineer,Female,2451,White,Widowed,Fully Meets,3,1101,2023-03-21,1,1,3,2023-03-31,Communication Skills,Internal,Passed,Osbornfort,Matthew Mason,5,426.82,False
2019-08-04,,Production Technician II,Margaret Lee,EW,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,1953-09-19,MA,Groundman,Female,2472,Black,Single,Fully Meets,3,1102,2023-03-02,5,1,4,2022-12-31,Project Management,External,Failed,Taylorburgh,Timothy Freeman,2,150.04,False
2021-04-11,2023-05-27,Production Technician I,Chad Moreno,BPC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Involuntary,Garden sit drive assume large seat.,Production       ,Splicing,1957-04-02,MA,Splicer,Male,1938,Asian,Widowed,Fully Meets,3,1103,2022-11-06,5,3,1,2023-07-05,Leadership Development,External,Passed,Hoffmanview,Richard Johnson,3,308.21,True
2019-06-16,,Production Technician I,Matthew West,PYZ,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,General - Eng,1995-09-14,MA,Supervisor,Male,2072,Asian,Divorced,Fully Meets,3,1104,2022-12-21,1,4,2,2022-08-11,Communication Skills,Internal,Completed,West Joel,Gloria Phillips,4,766.77,False
2020-10-08,2022-12-04,Production Technician I,Mark Jacobs,PL,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Others suggest generation budget large west real.,Production       ,General - Con,1948-10-11,MA,Technician,Female,2176,Hispanic,Single,Fully Meets,3,1105,2023-02-15,1,4,1,2023-01-17,Technical Skills,Internal,Incomplete,Lake Heidi,Sarah Payne,4,172.19,True
2021-08-18,,Production Technician II,Isaac Long,BPC,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Aerial,1995-01-01,MA,Lineman,Male,2143,Other,Single,Fully Meets,3,1106,2023-01-31,2,3,3,2022-10-31,Project Management,Internal,Completed,Port Jacob,Amber Taylor,1,742.55,False
2020-03-16,,Production Technician II,Amanda Marshall,BPC,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,1992-02-09,MA,Laborer,Female,1778,Other,Single,Fully Meets,3,1107,2022-10-18,4,5,1,2023-01-26,Technical Skills,Internal,Failed,West Lisafort,Isaac Burke,2,231.28,False
2019-01-24,,Production Technician I,Danielle Jones,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Con,1969-04-18,MA,Flagger,Male,2324,White,Married,Fully Meets,3,1108,2023-07-24,4,5,3,2023-05-23,Customer Service,Internal,Completed,Ricardoberg,Shane Short,5,124.54,False
2022-06-11,2022-09-25,Production Technician I,Timothy Moore,EW,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Large although outside technology office.,Production       ,Field Operations,1981-10-01,MA,Laborer,Female,1775,White,Divorced,Fully Meets,3,1109,2022-10-16,4,5,4,2023-01-21,Leadership Development,External,Completed,South Ericburgh,Walter Frazier,5,898.37,True
2022-07-02,,Production Technician II,Joshua Vasquez,NEL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General - Con,1987-05-05,MA,Foreman,Female,2148,Asian,Single,Fully Meets,3,1110,2023-02-23,1,1,4,2022-10-13,Customer Service,Internal,Passed,Webbmouth,Theodore Robles,2,764.36,False
2019-09-08,2020-08-29,Production Technician I,Mark Hernandez,BPC,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Gun fly subject those. Must member financial.,Production       ,Splicing,1952-05-31,MA,Splicer,Female,2127,White,Widowed,Fully Meets,3,1111,2023-05-11,4,1,1,2022-12-05,Project Management,Internal,Failed,Davilatown,Brendan Holmes,5,786.57,True
2022-07-10,,Production Technician I,Kristi Andrews,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Engineers,1975-07-15,MA,Project Manager,Female,84262,White,Single,Fully Meets,3,1112,2023-07-06,4,1,1,2022-09-30,Communication Skills,Internal,Failed,Delgadoshire,Eric Davis,3,668.05,False
2022-04-24,,Production Technician I,Kenneth Carter,NEL,Active,Contract,Zone B,Part-Time,Unk,,Production       ,General - Con,1976-09-03,MA,Lineman,Female,31490,Asian,Divorced,Fully Meets,3,1113,2023-04-09,3,3,5,2023-01-20,Technical Skills,External,Incomplete,Lake Eileenfurt,Brittany Jones,2,956.92,False
2020-03-31,,Production Technician I,John Smith,PL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,1960-12-31,MA,Laborer,Female,59522,Hispanic,Widowed,Fully Meets,3,1114,2023-03-03,1,3,3,2023-02-25,Communication Skills,Internal,Incomplete,Jesusland,Darren Huynh,1,912.27,False
2019-03-23,,Production Technician I,Bradley Butler,PYZ,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,1997-02-19,MA,Technician,Male,63452,Black,Widowed,Fully Meets,3,1115,2023-03-11,4,1,3,2023-05-19,Customer Service,Internal,Incomplete,Aguirreland,Brenda Martinez,4,881.71,False
2019-03-09,2023-07-12,Production Technician I,Ryan Jenkins,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Maintain program process present knowledge PM.,Production       ,Field Operations,1984-08-10,MA,Clerk,Male,50055,White,Divorced,Fully Meets,3,1116,2022-12-16,3,4,4,2023-05-16,Communication Skills,Internal,Incomplete,Kempmouth,Ms. Jeanette Webster DDS,4,557.68,True
2019-02-21,2019-03-06,Production Technician I,Dennis Martinez,TNS,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Place impact which although.,Production       ,General - Con,1997-08-23,MA,Technician,Male,6139,Other,Divorced,Fully Meets,3,1117,2023-07-29,4,5,1,2023-01-12,Communication Skills,Internal,Completed,Lake Emily,Ashley Jensen,4,271.68,True
2019-10-04,2022-11-26,Production Technician I,Stephen Parks,WBL,Active,Full-Time,Zone B,Temporary,Retirement,Power picture early anyone.,Production       ,Engineers,1976-02-29,MA,Project Manager,Male,44761,Asian,Divorced,Fully Meets,3,1118,2023-02-22,1,5,3,2022-12-16,Communication Skills,External,Completed,North Whitney,Patricia Morris,2,299.68,True
2019-11-24,2020-12-20,Production Technician I,Brenda Garza DDS,BPC,Active,Part-Time,Zone C,Part-Time,Involuntary,City mouth training radio Mrs.,Production       ,Field Operations,1994-12-31,MA,Laborer,Female,49105,White,Single,Fully Meets,3,1119,2023-04-16,4,4,5,2023-07-08,Communication Skills,Internal,Incomplete,Kaylaburgh,John Williams,5,440.28,True
2020-08-17,,Production Technician I,Ms. Diane Bradshaw DVM,CCDR,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,People Services,1968-09-20,MA,Administration,Female,24637,Black,Divorced,Fully Meets,3,1120,2023-06-05,3,3,4,2023-03-10,Leadership Development,Internal,Incomplete,Swansonstad,Joshua Bell,4,553.83,False
2021-03-16,,Production Manager,Alyssa Gill,EW,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Aerial,1981-05-29,MA,Lineman,Female,87582,Hispanic,Widowed,Fully Meets,3,1121,2023-01-21,1,1,4,2022-09-19,Leadership Development,Internal,Failed,Richardfurt,George Brown,1,428.9,False
2021-11-16,2022-08-26,Production Manager,Miss Haley Duke DVM,MSC,Active,Contract,Zone C,Part-Time,Retirement,Food ball huge out simply according.,Production       ,General - Con,1975-11-13,MA,Technician,Female,35632,White,Married,Fully Meets,3,1122,2022-12-04,2,1,2,2023-01-21,Communication Skills,Internal,Passed,Allentown,Jessica Hodges,3,444.4,True
2022-05-03,,Production Manager,Barbara Gardner,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,1965-11-06,MA,Lineman,Female,38475,Other,Married,Fully Meets,3,1123,2023-06-10,2,3,1,2023-01-31,Project Management,Internal,Completed,Port Misty,Robert Young,4,254.38,False
2019-12-24,2022-11-11,Production Manager,Monique Hudson DDS,PL,Active,Full-Time,Zone A,Full-Time,Involuntary,Strategy fear tough wife here now.,Production       ,Engineers,1986-06-17,MA,Technician,Female,80817,Other,Married,Fully Meets,3,1124,2023-02-27,3,2,3,2022-11-03,Communication Skills,Internal,Failed,Jennyport,Derek Harrell,1,256.21,True
2021-10-21,,Production Technician II,Angela Peterson,WBL,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Aerial,1991-05-05,MA,Lineman,Male,10511,Hispanic,Married,Fully Meets,3,1125,2023-03-17,4,3,4,2022-12-14,Communication Skills,Internal,Incomplete,New Gregory,Darren Mccarthy,2,756.19,False
2018-09-08,2020-03-06,Production Technician II,Tony Pratt,NEL,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Feeling usually west peace money political the.,Production       ,Engineers,1959-10-27,MA,Engineer,Male,6305,White,Divorced,Fully Meets,3,1126,2023-04-23,3,3,2,2023-07-29,Technical Skills,Internal,Failed,North Benjaminstad,William Farrell,4,500.45,True
2019-02-26,,Production Technician II,Keith Lyons,PL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Con,2001-03-28,MA,Technician,Male,33576,White,Married,Fully Meets,3,1127,2023-01-27,5,1,3,2022-09-04,Communication Skills,External,Incomplete,New Waynehaven,Melissa Miles,2,500.83,False
2023-04-21,,Production Technician II,Kevin Calderon,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,1957-06-20,MA,Technician,Female,12707,Hispanic,Married,Fully Meets,3,1128,2023-02-18,4,2,4,2023-05-17,Communication Skills,Internal,Incomplete,New Cory,James Perez,1,773.8,False
2019-09-19,2021-10-23,Production Technician II,Laura Reid,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Resignation,Mission media writer cell.,Production       ,Field Operations,1956-05-17,MA,Tower Hand,Female,73131,Other,Married,Fully Meets,3,1129,2022-10-31,1,1,1,2022-09-11,Technical Skills,Internal,Passed,Ashleyton,Chad Mccall,2,768.06,True
2020-12-23,,Production Technician I,Stacey Fowler,SVG,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Technology / It,1997-02-17,MA,Intern,Female,37659,Hispanic,Divorced,Fully Meets,3,1130,2023-05-07,1,5,4,2022-11-09,Leadership Development,External,Completed,Bellport,Mr. Brandon Turner,3,777.7,False
2019-03-29,,Production Technician I,Stephen Hebert,EW,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Splicing,1995-03-22,MA,Operator,Female,48502,Black,Single,Fully Meets,3,1131,2023-05-11,4,4,4,2023-03-31,Customer Service,Internal,Incomplete,Garnerhaven,Benjamin Briggs,2,943.05,False
2021-05-15,2023-05-03,Production Technician I,James Burgess,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Involuntary,Note claim hundred central bad.,Production       ,Aerial,1963-11-04,MA,Laborer,Female,88428,Hispanic,Widowed,Fully Meets,3,1132,2023-07-15,1,5,5,2022-09-27,Communication Skills,Internal,Passed,Robertsburgh,Amber Harris MD,4,475.91,True
2022-03-14,2022-10-02,Production Technician I,Jordan Robinson,PL,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,Field year certainly data sense table yes.,Production       ,Aerial,1949-11-20,MA,Engineer,Female,95347,Hispanic,Married,Fully Meets,3,1133,2023-06-15,1,2,4,2022-08-19,Customer Service,External,Passed,Blakeshire,Richard Ross,3,107.14,True
2021-12-06,2022-01-08,Production Technician I,Matthew Baker,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,For majority down.,Production       ,General - Con,1996-09-07,MA,Technician,Female,80920,Asian,Single,Fully Meets,3,1134,2022-12-29,4,1,2,2022-12-09,Communication Skills,External,Passed,Robertshire,Carolyn Deleon,1,271.49,True
2021-10-27,,Production Technician I,Anita Dudley,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Engineers,1964-08-30,MA,Principal,Male,7440,Other,Widowed,Fully Meets,3,1135,2023-02-23,5,4,4,2023-03-22,Project Management,Internal,Passed,West Caitlinport,Andrew Jordan,2,524.23,False
2023-04-01,,Production Technician I,Marilyn Cook,SVG,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,1946-03-27,MA,Driver,Male,84202,Other,Divorced,Fully Meets,3,1136,2023-04-09,2,5,2,2022-12-25,Customer Service,External,Completed,Brittanyberg,Danny Smith,3,535.88,False
2019-05-29,,Production Technician I,Brian Hamilton,EW,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,1954-02-28,MA,Laborer,Male,3187,Black,Single,Fully Meets,3,1137,2022-11-12,3,3,5,2022-09-09,Communication Skills,Internal,Passed,Rothville,Monique Williams DVM,5,270.92,False
2019-07-12,2022-07-12,Production Technician I,David Park,MSC,Active,Full-Time,Zone B,Temporary,Involuntary,It stay center free vote.,Production       ,General - Eng,1983-08-02,MA,Coordinator,Male,2766,Black,Divorced,Fully Meets,3,1138,2022-10-19,4,5,1,2022-09-10,Customer Service,Internal,Failed,Cohenmouth,Stacy Fisher,4,155.14,True
2018-08-10,2022-02-21,Production Technician I,Victoria Campbell,TNS,Active,Contract,Zone A,Temporary,Involuntary,Most could result else think this window.,Production       ,Splicing,1953-04-11,MA,Technician,Male,75014,Hispanic,Married,Fully Meets,3,1139,2022-08-27,2,4,2,2022-10-01,Customer Service,External,Completed,Port Brandon,Stephanie Hill,1,930.06,True
2021-09-29,,Production Technician I,Anthony Steele,PYZ,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Engineers,1988-08-11,MA,Engineer,Female,53486,Black,Single,Fully Meets,3,1140,2023-05-04,5,3,2,2022-09-27,Customer Service,Internal,Passed,West Michael,Shawn Martin,1,949.81,False
2021-08-05,,Production Technician I,Terry Henson,WBL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,1941-08-14,MA,Locator,Female,73898,Black,Divorced,Fully Meets,3,1141,2022-12-26,5,5,2,2023-05-17,Technical Skills,Internal,Incomplete,Josephport,Ellen Anderson,1,635.31,False
2023-08-02,,Production Manager,Katie Lucas,NEL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Project Management - Con,1992-11-10,MA,Coordinator,Female,89723,Asian,Married,Fully Meets,3,1142,2023-06-21,4,4,4,2023-07-17,Leadership Development,External,Completed,Mistyton,Molly Scott,3,675.04,False
2018-09-02,2021-07-28,Production Manager,Margaret Gamble,PL,Active,Contract,Zone A,Full-Time,Resignation,Year total care thousand what each.,Production       ,Field Operations,1942-06-20,MA,Lineman,Female,46695,Hispanic,Widowed,Fully Meets,3,1143,2022-12-13,2,4,2,2022-12-20,Customer Service,Internal,Failed,Geraldmouth,Scott Nelson,3,563.38,True
2019-10-13,,Production Manager,Heidi Wang,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Wireline Construction,1963-04-16,MA,Project Manager,Female,12711,Asian,Single,Fully Meets,3,1144,2022-11-03,5,3,2,2023-01-10,Communication Skills,External,Completed,Cherylland,Nicholas Thompson,4,750.25,False
2020-09-24,,Production Technician II,David Moore,TNS,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Shop (Fleet),1948-03-04,MA,Shop,Male,66792,Hispanic,Married,Fully Meets,3,1145,2022-10-24,3,3,4,2022-11-15,Technical Skills,Internal,Incomplete,North Madelineville,Teresa Lee,2,401.53,False
2023-08-06,,Production Technician II,Richard Harvey,SVG,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Field Operations,1963-11-10,MA,Groundman,Male,81317,Hispanic,Divorced,Fully Meets,3,1146,2022-09-21,3,2,2,2023-06-28,Technical Skills,External,Failed,East Elizabeth,Andrew Hendricks,3,894.88,False
2019-06-11,2022-02-27,Production Technician II,Lisa Shaw,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,By small force myself team industry.,Production       ,General - Con,1943-09-30,MA,Lineman,Female,50894,Black,Single,Fully Meets,3,1147,2023-03-19,1,3,5,2023-01-25,Leadership Development,Internal,Failed,Lake Dianeton,Ms. Diamond Knox,2,247.58,True
2019-02-14,,Production Technician II,Christopher Adams,PL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Wireline Construction,1943-06-22,MA,Project Manager,Female,22415,Black,Married,Fully Meets,3,1148,2023-04-02,4,1,3,2022-09-01,Communication Skills,External,Passed,West Danieltown,Tamara Lee,3,529.0,False
2022-03-17,,Production Technician II,Brittany Brown,NEL,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,1941-09-17,MA,Locator,Female,5855,Asian,Married,Fully Meets,3,1149,2022-11-03,3,2,5,2023-07-31,Leadership Development,External,Failed,East Nicolefort,Michael Roberts,5,483.99,False
